id,name,address,
5983,本町歯科クリニック,東久留米市本町１−３−５大森ビル３Ｆ,
5984,おおたか歯科医院,東久留米市滝山７−２０−２,
5985,宮崎歯科医院,東久留米市前沢３−６−４９,
5986,あいば歯科医院,東久留米市東本町３−２０,
5987,高畑歯科,東久留米市学園町２−１８−２０,
5988,内田歯科医院,東久留米市南沢１−４−３６,
5989,早崎歯科医院,東久留米市下里２−８−２９,
5990,こだま歯科医院,東久留米市上の原１−４−１１−１０２,
5991,石塚歯科医院,東久留米市大門町１−１−２４,
5992,鈴木歯科医院,東久留米市浅間町３−２１−３,
5993,大野歯科クリニック,東久留米市中央町６−２−５３三栄ビル１０１号,
5994,藤山歯科医院,東久留米市東本町６−１５平和ビル３Ｆ,
5995,西川歯科医院,東久留米市滝山４−１−３５,
5996,篠田歯科医院,東久留米市金山町２−６−１４,
5997,さかいの歯科,東久留米市前沢４−３１−６,
5998,神津歯科医院,東久留米市本町３−４−１０,
5999,楠田歯科,東久留米市神宝町２−１０−２６,
6000,神谷歯科医院,東久留米市中央町２−１−５４,
6001,小山台歯科医院,東久留米市本町１−３−３０メランプスビル２−２,
6002,くるめ歯科医院,東久留米市本町１−５−１８柴田ビル３Ｆ,
6003,中原歯科医院,武蔵村山市中原２−７−１９,
6004,さしだ歯科医院,武蔵村山市学園５−３１−１,
6005,いとう歯科医院,武蔵村山市本町１−２−６,
6006,宮田歯科医院,武蔵村山市大南１−１２７クリハラビルＡ棟２Ｆ２０１,
6007,小山歯科クリニック,武蔵村山市本町１−４９−２,
6008,比留間歯科医院,武蔵村山市三ツ藤１−１０９−１,
6009,長崎歯科医院,武蔵村山市学園３−５９−５,
6010,三條歯科医院,武蔵村山市大南４−１５−３リバーアイランドⅡ,
6011,永島歯科医院,武蔵村山市中原１−１６−３,
6012,髙野歯科医院,武蔵村山市本町２−９６−１,
6013,乙幡歯科医院,武蔵村山市残堀５−１０１−３,
6014,宮崎歯科医院,武蔵村山市本町２−７２−１,
6015,高橋歯科医院,武蔵村山市学園３−１０２田島マンション１０２,
6016,長尾歯科医院,武蔵村山市大南３−６６−１１,
6017,榎本歯科医院,武蔵村山市大南１−１２５−３,
6018,土方歯科クリニック,武蔵村山市神明２−１４−２,
6019,田島歯科医院,武蔵村山市緑が丘１６７９−５０−６０,
6020,北多摩歯科,武蔵村山市学園３−４１−４峰岸ビル２Ｆ,
6021,川崎歯科医院,東京都多摩市諏訪1-5-9-101,
6022,亀山歯科医院,多摩市貝取１−１７−３ルミネ永山第２−１０１,
6023,横田歯科クリニック,多摩市鶴牧２−２５−１６ルースト唐木田,
6024,医療法人社団太作会 九重歯科多摩センター,多摩市落合１−９−２クロダビル３階,
6025,医療法人社団孝志会 クロスガーデンデンタルクリニック,多摩市落合２−３３クロスガーデン多摩３階,
6026,山崎歯科医院,多摩市落合６−１１−１７,
6027,医療法人社団 鈴木会 多摩歯科医院,多摩市一ノ宮４−１−１ＮＡＫＡＮＯビル２Ｆ,
6028,かみむら歯科医院,多摩市鶴牧２−２３−１４パワーク唐木田１０１,
6029,すぎはら歯科,多摩市鶴牧３−２ブリリア多摩センター１Ｆ　１−Ａ,
6030,医療法人社団 香有会 はつの歯科医院,多摩市鶴牧６−８−１６,
6031,みゆき歯科クリニック,多摩市関戸５−１５−３２,
6032,医療法人社団七彩会 あだち歯科クリニック,多摩市貝取１５０８−４チェリー商事ビル１Ｆ,
6033,医療法人社団慎歩会 プリンスビル歯科,多摩市愛宕４−２３−３プリンスビル１F,
6034,医療法人有間矯正歯科クリニック 有間矯正歯科クリニック,多摩市落合１−４６−２,
6035,やまな歯科クリニック,多摩市永山４−２−３−１０７,
6036,浅井歯科医院,多摩市関戸２−３９−５ダイヤメイト聖蹟ビル２０２,
6037,くぼ歯科医院,多摩市貝取１−５０−２５,
6038,由井歯科医院,多摩市桜ヶ丘４−２−５,
6039,医療法人社団倫道会 富澤歯科医院,多摩市関戸４−７２ヴィータ コミューネ１Ｆ,
6040,斎藤歯科医院,多摩市貝取１−４７−１２,
6041,医療法人社団祐朋会 安原歯科医院,多摩市鶴牧１−２３朝日生命多摩本社ビル１Ｆ,
6042,溝口歯科医院,多摩市唐木田１−１−７プラザ唐木田１Ｆ,
6043,医療法人社団福志会 関戸達哉クリニック,多摩市関戸１−７−５京王聖蹟桜ケ丘ショッピングセンターＣ館,
6044,和田歯科医院,多摩市和田１４６８,
6045,医療法人社団真潭会 新井歯科医院,多摩市乞田１２１２−７,
6046,医療法人社団 落合小児歯科医院,多摩市鶴牧１−１−６−２０７,
6047,医療法人社団仁命会 大塚診療所,多摩市和田２０００−１２内田ビル２Ｆ,
6048,白井歯科医院,多摩市永山１−８−１７ボヌール永山２０１,
6049,川崎歯科医院,多摩市諏訪１−５−９ベルメゾン１０１,
6050,医療法人社団美宏会 大蔵歯科医院,多摩市馬引沢２−１４−１７ソレーユ１Ｆ,
6051,ごとう歯科,多摩市桜ヶ丘２−３３−２,
6052,医療法人社団高佑会 長谷川歯科医院,多摩市落合１−２４−１ルミエール１０１,
6053,ゆぎ歯科医院,多摩市落合３−８−７多摩パークハイツ２Ｆ,
6054,医療法人社団歯聖会 田中歯科医院,多摩市鶴牧１−２４−１新都市センタービル,
6055,医療法人社団スマイルフォエバー せきど矯正歯科,多摩市関戸１−１１−１京王聖蹟桜ヶ丘ショッピングセンターＡ館2F,
6056,医療法人社団白歯会 高木歯科医院,多摩市貝取４−２−１−１０３,
6057,医療法人社団桜仁会 斉藤歯科クリニック,多摩市関戸１−１−５ザ・スクエアＥ棟４Ｆ,
6058,猪股歯科医院,多摩市関戸４−１１−７シャルム第２聖蹟桜ヶ丘,
6059,オナガ歯科医院,多摩市馬引沢１−１７−９,
6060,鶴牧歯科医院,多摩市鶴牧５−４−２,
6061,並木歯科クリニック,多摩市落合６−１５−４第５椎の木ビル１０３,
6062,橋口歯科医院,多摩市豊ヶ丘５−８−２,
6063,安藤歯科医院,多摩市桜ヶ丘４−３２−１,
6064,大栗橋歯科,多摩市関戸１−１１−３桜ヶ丘プラザ５Ｆ,
6065,医療法人社団　桜之会 聖蹟歯科医院,多摩市桜ヶ丘４−３５−３ライフイン聖蹟,
6066,医）光臨会 馬谷原歯科医院,多摩市関戸４−２３−１関戸ビル２Ｆ,
6067,稲城駅前矯正歯科,稲城市百村１６０７−３稲城駅前KMビル３F,
6068,医療法人社団　青優会 さやま歯科クリニック,稲城市矢野口２２８４−１アメリア稲城ショッピングセンター２Ｆ,
6069,稲城はせがわ歯科医院,稲城市東長沼５３２ジョイビル２階,
6070,ゆきデンタルクリニック,稲城市若葉台２−１−１フレスポ若葉台ＥＡＳＴ３Ｆ−８,
6071,医療法人社団聖敬会 もみの木歯科クリニック,稲城市向陽台６−３−５,
6072,ときた歯科医院,稲城市矢野口３８７−１矢野口ステーションサイドビル２ＦＡ号室,
6073,わかば小林歯科医院,稲城市若葉台1−１３−２０,
6074,まつもと歯科クリニック,稲城市矢野口６９１−７,
6075,医療法人社団 五条坂会 ふない歯科,稲城市大丸１０３５−１サンリットプレイス１Ｆ,
6076,あらい歯科医院,稲城市矢野口２２０８ステ−ションサイドビル栗山２０１,
6077,医療法人社団諒人会 君嶋歯科医院,稲城市矢野口５０２−１シャルムハイツ１Ｆ,
6078,近藤歯科医院,稲城市東長沼８２３ジャスティスビル２F,
6079,西田歯科医院,稲城市若葉台４−１８−１,
6080,あさひ歯科医院,稲城市東長沼３１０４−１稲城ガーデニア弐番館１０２,
6081,医療法人社団はづき会 オヤマ歯科クリニック,稲城市東長沼２１０７−１１パストラルハイム１０１,
6082,みやき歯科クリニック,稲城市矢野口１７２０−２清水第２ビル１Ｆ,
6083,ふじもと歯科診療室,稲城市東長沼３１０３−１２,
6084,ワタナベ歯科医院,稲城市東長沼３１０９ガーデンピア樹光１０１,
6085,堀江歯科医院,稲城市向陽台５−５−２,
6086,おおさわ歯科クリニック,稲城市矢野口３０５−１長坂ビル１０２,
6087,やのくち歯科医院,稲城市矢野口３１３ハイムト矢野口２Ｆ,
6088,里吉歯科医院,稲城市大丸１８９−７,
6089,ひらいデンタルパートナーズ,羽村市神明台１−２２−１,
6090,医療法人社団東京昌栄会 もとえデンタルクリニック,羽村市神明台２−１１−１４,
6091,羽村ステーションデンタルクリニック,羽村市羽東1-7-11ステーションサイドビル１０１,
6092,いながき歯科,羽村市川崎３−９−１７,
6093,矢野歯科医院,羽村市五ノ神４−６−１０サニーコートタカＡ側,
6094,羽中歯科クリニック,羽村市羽中２−７−３,
6095,羽村歯科医院,羽村市栄町２−２２−１５,
6096,渡邊歯科医院,羽村市五ノ神４−１２−１３ラ・フロール２０２,
6097,医療法人社団三芳会 平三歯科医院,羽村市五ノ神４−７−１０,
6098,皆川歯科クリニック,羽村市五ノ神４−１４−５サンシティビル２Ｆ,
6099,医療法人仁岳会 西東京歯科医院,羽村市栄町２−１０−２,
6100,（医）優実会 中野歯科医院,羽村市緑ヶ丘１−６−１４,
6101,医療法人社団衆望会 うすい歯科・矯正歯科クリニック,羽村市小作台１−２−１１−１階,
6102,ますだ歯科医院,羽村市双葉町３−９−１０,
6103,加藤歯科クリニック,羽村市神明台１−３３−２０シャルムアン２Ｆ,
6104,くさか歯科,羽村市小作台３−２０−１小作台ビル２Ｆ,
6105,あさひ公園通り歯科医院,羽村市富士見平２−１５−１,
6106,医療法人社団福歯会 DenTrust,羽村市緑ヶ丘２−１７−１８,
6107,おざわ歯科クリニック,羽村市小作台２−１３−３,
6108,本田歯科医院,羽村市羽東１−２１−２,
6109,宇野歯科医院,羽村市小作台３−２３−１栄ビル２Ｆ,
6110,ホンダデンタルクリニック,羽村市小作台５−２−２,
6111,西東京歯科医院,羽村市栄町２−１０−２,
6112,生駒歯科羽村診療所,羽村市神明台４−３−４７,
6113,医療法人社団雄愛会 井上歯科医院,羽村市五ノ神２−１２−１４,
6114,森谷歯科医院,羽村市神明台１−１８−１ピアリッツハウス２Ｆ,
6115,沖倉歯科,羽村市羽加美２−１８−２６,
6116,高田歯科医院,羽村市五ノ神１−６−６,
6117,西秋留デンタルクリニック,あきる野市秋川１−３−５サワイビル２F,
6118,ホワイトデンタルクリニック,あきる野市秋川１−１７−１あきる野とうきゅう　４階,
